Gene names	Protein IDs	Mock - 4 hr Rep 1	4 hr Rep 1	12 hr Rep 1	24 hr Rep 1	48 hr Rep 1	72 hr Rep 1	96 hr Rep 1	Mock - 96 hr Rep 1	Mock - 4 hr Rep 2	4 hr Rep 2	12 hr Rep 2	24 hr Rep 2	48 hr Rep 2	72 hr Rep 2	96 hr Rep 2	Mock - 96 hr Rep 2	Mock - 4 hr Rep 3	4 hr Rep 3	12 hr Rep 3	24 hr Rep 3	48 hr Rep 3	72 hr Rep 3	96 hr Rep 3	Mock - 96 hr Rep 3
YY1AP1	Q9H869-3;Q9H869-2;Q9H869-9;Q9H869-5;Q9H869;Q9H869-6;Q9H869-4;Q9H869-8	-0.056768608	-0.129881986	-0.0779895	-0.004782798	-0.2500739	-0.028442595	-0.091342117	0.130741762	-0.091602406	-0.188728672	-0.005790153	0.169322662	-0.055149763	-0.118044433	-0.168170031	0.257694401	0.004646582	0.060974946	0.360257088	0.378131796	0.131670385	0.274637064	0.142185518	0.318165891
ZEB1	P37275;P37275-3;P37275-4;P37275-5;P37275-2	0.100422048	-0.061305445	0.226039862	0.186921279	-0.141415727	-0.163421923	-0.41705168	-0.286363629	0.229122139	-0.064384508	0.256386397	0.506965832	0.116470677	0.004982484	-0.155813387	-0.002389261	0.151901622	-0.025640357	0.373004066	0.242375164	0.126587618	-0.154027465	-0.824717444	-0.343589547
XPA	P23025	0.004444396	-0.030501786	0.164387781	0.060178736	0.050471317	-0.002919229	6.67E-04	0.126170997	0.016648822	-0.095102715	0.046435464	0.207694495	-0.041651586	-0.018359914	0.116703422	0.111312293	0.056033149	0.023681118	0.222608567	0.126983004	0.078041015	0.107819838	0.034490979	0.154840089
ODR4	Q5SWX8;Q5SWX8-3;Q5SWX8-4;Q5SWX8-2	-0.058474018	-0.036093976	-0.161706443	-0.008286761	0.123404397	0.128638871	0.025949526	-0.019847783	-0.015565318	0.07757023	-0.165403864	-0.145454385	0.026091064	0.10487267	0.058828438	-0.070448488	0.039891473	-0.008252142	-0.148433282	-0.169011225	-0.13355002	-0.060760286	0.038257058	-0.182599258
TPM4	P67936;P67936-2;Q2TAC2;Q2TAC2-2	0.136070138	0.294283456	0.218403906	0.153810062	0.23871974	0.137666561	0.102340338	0.190020527	0.015753391	0.112844841	0.004264136	-0.102433774	0.014973005	0.009096806	0.00377677	-0.010286582	-0.018461489	0.049076476	-0.120807612	-0.048849693	-0.137930976	-0.062551319	-0.126531017	0.02637962
TARDBP	Q13148	-0.116664539	-0.108157028	-0.042692245	-0.275844917	-0.190788983	0.119221756	0.261143525	0.312208208	0.015686697	-0.155481983	-0.154606276	-0.203549714	-0.197553107	0.069846657	0.202113544	0.458953737	-0.082974693	-0.123595831	-0.066271637	-0.185628967	-0.221535117	0.167375163	0.241736015	0.35845901
H6PD	O95479	0.010663973	-0.07397311	-0.089352855	-0.103889478	-0.136457675	-0.024617011	-0.003063861	0.115758975	-5.34E-04	-0.030453782	-0.091854618	-0.099538116	-0.120976488	-0.013512413	0.023229157	0.127318928	0.045498225	0.043201647	-0.065707888	-0.020613519	-0.111122135	0.038782843	0.025831968	0.139609927
GMEB1	Q9Y692;Q9Y692-2	-0.001097148	0.010112799	-0.015498037	0.047440629	-0.035034419	-0.231873158	-0.173646789	-0.305598788	0.054705632	0.107574819	0.150789865	0.171380535	0.098593099	-0.125528457	-0.16448268	-0.171261572	0.161901323	0.221915593	0.242611425	0.230397534	0.246808903	0.096411487	-0.020140551	-0.184130173
ABI1	Q8IZP0-2;Q8IZP0-4;Q8IZP0-6;Q8IZP0;Q8IZP0-10;Q8IZP0-8;Q8IZP0-7;Q8IZP0-12;Q8IZP0-11	-0.213779553	-0.085511167	-0.258438004	0.107513166	0.111265528	-0.210278917	-0.262670171	-0.120091358	-0.01993615	0.005485776	-0.027914448	0.06130179	0.128414589	-0.067538956	-0.097845657	0.100080086	-0.01643877	-0.066516178	-0.044475718	0.091939766	0.075500316	-0.056910043	-0.161943957	-0.017227062
CRAMP1	Q96RY5	0.050412418	-0.071064404	-0.226900716	-0.116959635	-0.197336898	-0.070458794	0.064987908	0.073054487	-0.061462454	-0.04077695	-0.084910444	-0.067032198	-0.08276495	-0.057469692	0.086571139	0.123689579	0.021064924	-0.016877502	-0.001258402	-0.104141893	-0.03526461	-0.043795041	0.078152376	0.122318421
N4BP1	O75113	-0.028350593	-0.089560326	0.060809455	0.164522349	0.046594292	-0.06747283	-0.100285072	-0.241533871	-0.056073887	-0.100738766	0.168837421	0.191235144	0.107672957	-0.030009641	-0.137075184	-0.269197689	-0.066649305	-0.124269265	0.179139849	0.231069149	0.160612332	-0.075886958	-0.055940631	-0.250277542
CROCC	Q5TZA2;Q5TZA2-2;Q8IVE0;Q86T23	-0.095886006	-0.213593817	0.095879625	0.027718183	0.204173474	0.543681994	0.481267171	0.254818896	-0.188603317	-0.292632731	-0.272430591	-0.252276511	0.115540901	0.375295094	0.578035875	-0.095944034	-0.505113666	-0.367966067	-0.320772421	-0.25086121	0.157007304	0.244405014	0.406671915	-0.221755058
STRAP	Q9Y3F4;Q9Y3F4-2	0.154575837	0.062079904	-0.060955055	-0.160924052	-0.240166791	-0.041951962	0.023297273	0.192997318	0.084746223	-0.012074162	-0.014434735	-0.037565719	-0.09720112	-0.076592245	-0.089683117	0.281093012	0.058708876	0.067477838	-0.002133623	-0.1061296	-0.148527539	0.037691974	0.028103867	0.19510338
YIPF4	Q9BSR8	0.166088933	0.03590969	0.210879323	-0.274323117	-0.270160016	0.126482879	0.018499624	0.236495921	-0.031975648	0.039691265	0.001560844	-0.009099656	0.00946269	0.032694338	-0.075770269	0.047709133	0.123428404	0.170617728	-0.089295927	-0.007881111	-0.009216437	0.198559501	0.154523848	0.234604389
DUS3L	Q96G46;Q96G46-2;Q96G46-3	0.003897922	0.149210129	0.037058114	0.157918194	-0.247543567	-0.001528767	0.002880612	-0.113369402	-0.120552968	0.07427142	-0.031139838	-0.134413737	-0.302339408	-0.324537682	-0.206111743	-0.181462507	0.198017645	0.259009108	0.20650098	0.160618423	-0.377583287	-0.302850923	0.007802751	0.110352797
SMPD2	O60906	0.072974662	0.0844241	0.069342891	0.056550294	0.091798619	0.209409308	0.150685444	0.134450193	-0.005643741	0.024398399	-0.042216183	-0.052675471	-0.026373497	0.067922703	0.129361469	0.033390037	-0.011463215	-0.009354699	-0.086943044	-0.165632574	-0.198057232	-0.051568967	-0.021322445	-0.019539216
CELSR1	Q9NYQ6;Q9NYQ6-2	-0.6159607	-0.738299197	-0.114391165	0.148158781	0.048391253	0.028895038	-0.159964218	-0.25113468	-0.099233421	-0.581918345	0.194501958	0.318762472	0.385064601	0.028013671	-0.176196392	0.057629894	-0.224044279	-0.492679374	0.275488599	0.518904677	0.127618621	0.048400199	-0.1580641	-0.078996949
ZNF608	Q9ULD9;Q9ULD9-2	0.130398755	0.171823147	0.05696141	0.091926187	-0.059417551	-0.097805259	-0.097574196	0.245459254	0.034026798	0.1231567	0.171599307	-0.193485241	-0.193999225	-0.176641139	-0.083593613	0.056104875	0.227593317	0.036426207	0.093550351	-0.129166818	-0.359572247	-0.322390415	-0.1227966	0.189272925
GPATCH1	Q9BRR8	-0.082292062	-0.065797725	-0.161995359	-0.145041144	-0.11549087	-0.118011309	0.024141886	-0.026839509	-0.021332892	-0.02788891	-0.038927191	-0.024442408	-0.07319801	0.004971861	-0.025324931	0.026984742	-0.007282025	0.108521193	0.064103497	0.036815187	0.050532646	0.025365218	0.058429114	0.026843441
CDK13	Q14004;REV__Q8NEY1-5;REV__Q8NEY1-7;REV__Q8NEY1-4;REV__Q8NEY1-2;REV__Q8NEY1-3;REV__Q8NEY1	-0.160281786	-0.307861704	0.175747526	0.207718063	0.353752639	0.352159999	0.312063559	0.440920527	-0.342193825	-0.689773046	-0.459258447	-0.374840481	-0.059979589	0.218433686	-0.003809199	-0.052185482	-0.417817093	-0.161054608	-0.127166498	-0.026289052	0.002589884	0.220421939	0.249313389	0.08292927
ANO10	Q9NW15;Q9NW15-5;Q9NW15-2;Q9NW15-3;Q9NW15-4	-0.667535189	-0.780922521	-0.765761138	-0.241354769	-0.266155248	-0.665473355	-1.070652087	-1.115816292	0.063133448	-0.025715746	0.033091396	0.431849943	0.248853946	0.150648508	0.012663072	-0.642797461	-0.564322553	0.020525796	-0.094511863	0.41303151	0.218376414	-0.359240694	-0.394295594	-0.390476666
NAMPT	P43490	0.088229189	0.257275654	0.35256259	0.121720277	0.265240926	0.368184305	0.086239433	0.286863459	0.041060761	0.089597341	-0.081598565	-0.10184388	-0.130184758	-0.002550634	-5.92E-05	-0.068068863	-0.00453165	0.140073018	-0.003004911	-0.199938526	-0.235095968	0.012583321	-0.189736549	-0.086799068
BRK1	Q8WUW1;Q8WUW1-2	-0.112963669	-0.233470576	0.54711488	0.497593158	0.063259314	0.168538046	-0.197706508	-0.172356341	-0.065456838	-0.323111746	0.315921888	0.384186482	0.031260988	0.121445102	0.110969076	-0.276044991	-0.586760082	-1.126241895	0.507639546	0.421250453	0.104654732	0.161761011	-1.51384285	-1.654103989
BECN1	Q14457	0.171444989	0.210175235	0.159748151	0.126277316	0.134231896	0.122729609	-0.071090714	-0.018256254	0.109440251	0.180612091	0.029265841	0.051670664	0.137141554	0.099975934	0.060149112	-0.199790141	-0.014226976	-0.03497503	-0.085191098	-0.115449411	-0.172197281	-0.161788837	-0.236883186	-0.371447316
RPS6KB1	P23443;P23443-2;P23443-4;P23443-3;P23443-5	-0.031097981	0.069171177	0.219687434	0.146192299	0.199110306	0.109628908	-0.115230343	-0.027972636	0.068108907	0.07644256	0.119714171	0.044589809	0.157720466	0.012974998	-0.037848187	-0.149288854	0.036787371	0.046471922	0.10293392	0.059388324	0.123514927	-0.03423294	-0.170602329	-0.161085648
ASH1L	Q9NR48;Q9NR48-2	0.019991736	0.113852446	0.312781639	0.15219953	0.10266369	0.04233002	-0.037508792	0.182767229	0.099807387	0.107622187	0.197161995	-0.018189896	0.124040246	0.084037778	0.091134273	0.120393677	-0.11497992	-0.039049641	0.014650177	-0.187365712	-0.113717258	-0.104338509	-0.061118427	0.02122392
HPS5	Q9UPZ3;Q9UPZ3-2	0.091815345	0.068704738	-0.224231369	0.329587681	0.069464265	-0.188097487	-0.332054086	-0.31354139	0.13311163	0.153994365	0.042783944	-0.136215474	0.082346946	-0.042398805	-0.113946928	-0.277283686	-0.084935951	-0.159241807	-0.194378287	-0.179073051	-0.078500518	-0.47840836	-0.009959302	-0.247426642
BRI3BP	Q8WY22	-0.090852603	-0.064809732	0.168979656	-0.094020131	-0.246625158	-0.023466045	-0.091344341	0.307676019	0.076843437	-0.108458282	0.124808676	0.070782218	0.086300439	0.026547898	-0.019114898	0.313950799	-0.091021533	0.056072563	0.018674148	0.052868304	-0.015350855	0.047084304	-0.114878487	0.073278715
CACTIN	Q8WUQ7;Q8WUQ7-2	-0.259908914	-0.16840862	-0.243808866	-0.213315178	0.192021707	0.304113858	0.209929694	-0.057909698	-0.095662528	-0.077775039	-0.27277978	-0.353388333	0.048910139	0.229670272	0.293602221	-0.132644342	-0.203990035	-0.162496353	-0.299200574	-0.333865921	-0.043163709	0.106370091	0.150443629	-0.153588993
HOOK3	Q86VS8	0.293264458	0.083017703	0.254715829	0.095340887	0.012033811	-0.272842581	-0.267432492	-0.176713846	0.279331363	0.427232665	0.381387987	0.497283862	0.243855666	-0.123803599	-0.311898643	0.060047247	0.337920376	0.37075417	0.312234326	0.283394435	-0.015134593	0.015411616	-0.377284319	-0.150124674
TSEN15	Q8WW01;Q8WW01-2	-0.003084025	0.04233614	-0.154614671	0.052131664	0.075028431	0.09983224	0.012726419	0.125083368	0.415416589	-0.067201261	0.024708215	-0.238985364	0.025091241	0.099871965	0.10241226	-0.018165148	-0.298644148	-0.155546736	-0.182932683	-0.214147987	-0.161893625	-0.222191475	-0.045584717	0.024160798
FUBP3	Q96I24;Q96I24-2	-0.079279303	-0.245439777	0.837766385	0.742882301	0.201105307	0.059477185	-0.052209128	-0.640072866	-0.163280441	-0.345581672	0.569174917	0.53463491	0.085984737	-0.07694702	-0.087621705	-0.648338223	-0.23974933	-0.29442079	0.56769933	0.602198289	0.170466051	-0.014181092	-0.124699448	-0.840878574
DENND6A	Q8IWF6	-0.160146645	-0.252875041	-0.280912031	-0.227393768	-0.145536138	0.376542804	0.571883558	0.077872505	-0.185308477	-0.207563653	-0.315546781	-0.171955335	-0.06003609	0.336827044	0.466601108	0.086957848	-0.156366256	-0.107367214	-0.344520483	-0.211537912	-0.183483583	0.317356905	0.444206113	0.084752303
NDUFB9	Q9Y6M9	0.107417267	0.031615388	0.063170679	-0.171161445	0.08157781	0.130712914	0.21519835	0.328345164	0.068711637	0.137168541	-0.169611397	-0.008445391	-0.048985183	0.168039867	0.187493628	0.255690238	0.115591453	-0.17338497	-0.223316425	-0.229883781	-0.164697696	0.129893942	0.004272153	0.319917947
SLC25A15	Q9Y619	0.358664282	0.248078522	0.444293141	0.186698192	0.237871707	0.336298745	0.256516129	0.528121786	0.043041827	-0.112232286	0.097289558	-0.053172695	-0.03377221	-0.039745109	0.090353667	-0.084678288	0.061332916	0.063530173	-0.211300703	-0.089469304	-0.02136873	-0.096476274	-0.093829836	-0.127726383
NHEJ1	Q9H9Q4;Q9H9Q4-2	0.273502213	0.010115322	0.219923858	0.316593338	0.070179615	0.376557661	0.302434601	0.349879701	0.269456024	-0.21569815	-0.077656768	-0.137275009	-0.091133554	-0.032306343	0.099276259	-0.08897648	-0.135184709	0.00370919	-0.533259036	-0.415220103	-0.319430854	-0.239169532	-0.262037481	-0.034766108
DDX51	Q8N8A6	0.096198591	0.094943986	-0.242690383	-0.124494702	0.016950802	0.07961491	0.148701764	-0.169601862	0.087934164	0.055566875	-0.219963401	-0.19285699	-0.008500113	0.047214625	0.077267578	-0.216058387	0.148582561	0.080199821	-0.155603572	-0.10663177	0.047722521	0.063540849	0.099899948	-0.149998424
ITSN2	Q9NZM3;Q9NZM3-2;Q9NZM3-3	0.066150186	0.063011586	-0.007504771	-0.129543527	-0.320460575	-0.007046632	0.052568849	0.105933197	-0.114488874	0.027158827	-0.002033057	-0.148524926	-0.23477085	-0.062088989	0.017453598	0.046088622	0.01683611	0.010323786	0.050858895	0.038863826	-0.164073339	-0.002270492	0.144838175	-0.048822268
PNPO	Q9NVS9;Q9NVS9-3;Q9NVS9-4	-0.118863948	-0.173528855	0.131674989	0.038979589	-0.067295533	0.011665204	-0.031151569	-0.043533275	-0.064681322	-0.091985325	0.203093891	0.220939214	0.200511242	0.019591713	-0.085388545	0.045134441	-0.138823509	-0.102502883	0.200950211	0.219845213	0.260185342	0.218135712	0.132635348	-0.012428116
PPM1E	Q8WY54;Q8WY54-3	0.095399456	-0.086879911	0.461179277	0.239556988	-0.395226009	-0.205984154	-0.13137746	-0.435882846	0.231569967	-0.08273709	0.490638594	0.537781565	-0.016913023	-0.038791381	0.045735075	-0.682937836	0.151333069	-0.15722346	0.416100348	0.278080594	0.237041567	0.051578438	-0.024342664	-0.626279786
NDUFAF2	Q8N183	0.21338391	-0.038236299	-0.231979705	-0.27327057	-0.316258476	0.091681264	0.203820269	0.12128104	-0.014624697	-0.029028097	-0.208132397	-0.25163985	-0.23311364	0.066319122	0.039126141	0.092155246	0.099247071	0.056296787	-0.136524397	-0.20237101	-0.167692697	0.095574361	0.256342574	0.199934316
ARL6	Q9H0F7;Q9H0F7-2	-0.312736386	-0.275149879	0.061826533	0.008718075	0.125302238	0.435432132	0.342750142	0.20556989	-0.264210008	-0.404854734	-0.330996959	-0.256440691	0.008339573	0.14663799	0.259851086	0.013132333	-0.180542558	-0.249781978	-0.282427154	-0.315969308	-0.047867848	0.290012157	0.088774993	0.020192369
PLIN3	O60664;O60664-4;O60664-3	-0.049803736	0.045200886	0.170954745	0.151242102	0.347040416	0.281888727	0.135068646	0.04722458	0.129786542	0.111296527	0.058756289	0.155689627	0.431029445	0.392828911	0.295571813	0.098013403	-0.065102413	-0.024368358	-0.11382108	-0.065180709	-0.005878627	0.03680097	0.0135413	-0.160421113
MLLT11	Q13015	0.014041504	-0.153706907	-0.079031025	-0.047641509	-0.191860496	-0.094987164	-0.137344757	-0.10447161	-0.077047289	-0.052216822	0.04889651	0.123779844	0.105654933	0.019155723	-0.065507186	-0.04030938	0.05904951	0.197506973	0.188369703	0.217158981	0.059004733	0.043684328	0.026056161	0.104704988
PGS1	Q32NB8;Q32NB8-2;Q32NB8-3;Q32NB8-4	-0.021401725	0.042607298	0.271508713	0.236198752	0.247578413	0.251098407	-0.00419873	0.186710573	0.004484551	-0.15901932	0.038111334	0.044459576	0.129766753	0.139003003	0.116488114	-0.039023347	-0.108374271	-0.060627711	0.061371361	0.050524911	0.005381162	-0.082559612	-0.098647716	-0.042697801
C17orf75	Q9HAS0	-0.096673887	-0.148510289	-0.137744543	-0.128907787	-0.225343562	-0.015113856	0.021815008	0.131773469	-0.057256084	-0.082047041	0.009305334	0.051624284	-0.004014135	-0.014579003	-0.067531831	0.173334905	-0.050240316	0.034956106	0.050287902	0.08434448	0.102050486	0.130936336	0.113931442	0.214957794
TRIM68	Q6AZZ1;Q6AZZ1-2	0.10494814	0.128598539	-0.028895762	-0.120597531	0.035851334	0.286841414	0.106227787	0.109669643	0.075066361	0.085853047	-0.191557173	-0.351257231	-0.100064048	0.129542731	0.126625461	-0.025885916	0.127316318	0.142182567	-0.149109514	-0.231696371	-0.211692737	0.118609386	0.039041728	0.007585267
KTN1	Q86UP2;Q86UP2-4;Q86UP2-2;Q86UP2-3	-0.006483026	0.111685307	-0.071235587	-0.012948995	0.012609097	0.032399141	1.35E-04	0.134533525	0.016173847	0.051310411	0.008889461	-0.009811091	-0.032528063	0.052849337	0.164178884	0.025395017	-0.01655227	0.026913996	-0.06806254	-0.021330268	-0.056404892	-0.067663636	-0.028177686	-0.044721265
TARBP2	Q15633;Q15633-2	0.048462073	0.124739195	0.104225636	0.118970947	0.062700552	0.08856827	0.056986529	0.014086469	-0.0137328	-0.023974153	0.20291777	0.221960662	0.22723148	0.141181428	0.002883918	0.110495011	-0.063245988	0.041761498	0.235294057	0.024445565	-0.144329692	0.092104909	-0.008438026	-0.040464139
WASH3P;WASH2P;WASHC1	C4AMC7;Q6VEQ5;A8K0Z3;A8MWX3	0.068703097	0.203072916	0.401012551	0.102437003	0.22065645	0.197451645	-0.10491583	0.19945057	0.283586213	0.051856843	0.067561787	0.141741916	0.013021775	0.101119905	0.099301609	-0.001034017	0.039024465	0.141027041	-0.024156561	-0.027564212	-0.229662054	0.181883186	-0.157008268	0.104925234
TRMT2B	Q96GJ1;Q96GJ1-3;Q96GJ1-2	-0.087078385	0.001122382	-0.072681822	-0.075330238	0.021243549	0.024881046	-0.07079031	0.133668801	0.004040087	0.167384592	-0.105172744	-0.298879407	-0.113043229	0.142903332	0.109283454	0.078189343	0.388148283	0.366749022	-0.09212668	0.051429032	0.283092633	0.45547949	0.239682795	0.496234536
HINT2	Q9BX68	0.022884248	-0.048426109	0.071290555	-0.088736304	-0.016963754	0.264788506	0.145197758	0.007747677	0.028771359	-0.006459266	-0.163515626	-0.132503185	0.020933201	0.186461186	0.151490525	-0.095949622	0.12076663	-0.053732182	-0.145531397	-0.070921021	-0.016200456	0.185176075	0.186532714	-0.089365497
CRTC2	Q53ET0	-0.20126124	-0.161435268	-0.130748519	-0.027618217	0.071247405	0.392775236	0.379551862	0.250701422	-0.389741438	-0.32515346	-0.300573842	-0.276418699	0.003751204	0.139405189	0.233975167	0.023439945	-0.133407478	-0.048313713	-0.108462739	-0.038983349	0.049749474	0.36934638	0.262705721	0.274950445
NUP54	Q7Z3B4;Q7Z3B4-3;Q7Z3B4-2	0.029345769	0.108626055	0.060438232	0.026135157	0.06538654	0.161848422	0.238637857	0.17306154	-0.022971009	0.052163202	-0.124468089	-0.184532757	-0.073011828	0.063530194	0.263985367	0.053032625	-0.060069611	-0.036599568	-0.135017441	-0.303017475	-0.057601387	0.035864557	0.16367017	0.059583928
TOR2A	Q5JU69;Q8N2E6;Q5JU69-2	-0.001759291	-0.032472174	0.226518201	0.406062928	0.004553942	-0.402070753	-0.457048364	-0.423881282	0.059588962	0.040829236	0.45964088	0.553120033	0.121436765	-0.236583603	-0.320261754	-0.295356501	0.032749328	0.045642111	0.385838172	0.483176494	0.224929739	-0.16842551	-0.260426624	-0.307418388
NCDN	Q9UBB6;Q9UBB6-3;Q9UBB6-2	-0.00648849	-0.02842068	0.231647604	0.392485471	0.390676928	0.067048413	-0.108810629	-0.247661559	-0.289580208	-0.122519289	0.188821258	0.363738437	0.463848685	0.13767157	-0.117396089	-0.541801577	-0.178131173	-0.14660484	0.201542987	0.175837016	0.028422673	0.044475108	0.001890174	-0.474264492
NCBP1	Q09161	0.041649697	-0.071467016	0.085804855	0.00596593	-0.168361982	0.025511881	0.138278599	0.131823286	-0.027457418	-0.098806162	0.05939038	0.097076047	-0.012827744	-0.040868084	-0.009518482	-0.019314994	-0.086864218	-0.042815622	0.065041543	0.158873637	0.147475091	0.049316996	0.108394667	0.008086536
UGGT1	Q9NYU2;Q9NYU2-2	-0.217292089	-0.102030748	0.137222583	0.091360846	0.152723309	0.213874631	0.0622178	0.129404752	-0.11370659	-0.246237396	-0.046668101	0.151441749	0.170141311	0.124766125	0.120489505	0.018972675	-0.188555433	-0.240759916	0.047567701	0.267696427	0.181138732	0.27402886	0.119454859	-0.014078456
RSU1	Q15404;Q15404-2	-0.121176002	-0.17638473	-0.568953708	-0.764690816	-0.24382765	0.279471788	0.25005917	0.086954872	-0.172911964	-0.222502218	-0.532602553	-0.567232697	-0.10927145	0.232132296	0.244475536	0.110994737	-0.047794079	-0.076639721	-0.265056768	-0.470388954	-0.006866596	0.414163671	0.359105619	0.152343717
DDHD2	O94830	0.009071056	-0.011993001	-0.121935629	-0.211431092	-0.278729164	0.054572596	0.223997077	0.245090855	-0.153090551	-0.110086937	-0.135616166	-0.046827683	-0.331042194	-0.018732714	0.069097522	0.235351384	-0.045713078	0.031831804	-0.189296948	-0.128980858	-0.251265192	0.133444458	0.230853243	0.176483518
E2F3	O00716;O00716-2	-0.195736939	-0.033754988	0.112407253	-0.03865168	0.299101855	0.384883267	0.132291089	0.26669663	-0.060073694	-0.014649847	-0.035764729	-0.094096308	0.110308103	0.183857661	0.223477771	0.143094145	-0.199191889	-0.054834999	-0.098185615	-0.114922828	0.015358479	0.103662323	-0.064376761	0.064612772
MRPL39	Q9NYK5;Q9NYK5-2	0.089307843	0.084280172	0.154726586	0.224166223	0.217909042	0.230592008	0.136909912	0.189171034	0.116645326	0.049064547	0.04082976	-0.070731357	0.092583824	0.078350784	0.118548708	0.067233794	-0.061323846	-0.064770743	-0.076463648	-0.085200198	-0.079539775	-0.164047243	-0.224863964	0.018845909
ASAP2	O43150;O43150-2	-0.175180644	-0.007411643	0.016271579	0.057592768	0.158356237	0.076637657	0.089954456	0.056703905	-0.12364012	-0.016881015	-0.049659178	-0.088115618	0.06525299	0.180990363	0.175688588	-0.058513537	-0.177545601	-0.111335055	-0.132674988	-0.140279152	-0.039137558	-0.015780875	0.060247772	-0.050587663
